id,name,year,introduction,picture_path,rating,rating_number
tt0108289,Tang Bohu dian Qiuxiang,1993,"A scholar in search of true love. Disguising himself as a houseboy, he indentures himself to a rich family in order to pursue the ravishing servant girl who has stolen his heart.","https://m.media-amazon.com/images/M/MV5BMzE3YTNhNDctOGM2YS00NjA4LTg0Y2ItNWNlMWI5ZjZhOGMzXkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_UY268_CR10,0,182,268_AL_.jpg",7.6,1
tt0103045,To hok wai lung,1991,A SWAT team leader is going undercover at a high school to retrieve a stolen gun for his captain.,"https://m.media-amazon.com/images/M/MV5BYWYyY2M0MjktN2U1ZC00ODliLTliMTYtMWYwYTA5MmIwNmYyXkEyXkFqcGdeQXVyMzAxNjg3MjQ@._V1_UX182_CR0,0,182,268_AL_.jpg",7.1,1
tt0105534,To hok wai lung 2,1992,"On the course of a case involving terrorists, Sing has been demoted to traffic duty. After feeling insulted being assigned to traffic duty, he quits the police force. Having no money left ...","https://m.media-amazon.com/images/M/MV5BYTgzZWEwZmYtNDdmYy00MDJiLTlmNjUtM2JkYTFkNGE2NDVhXkEyXkFqcGdeQXVyMzAxNjg3MjQ@._V1_UX182_CR0,0,182,268_AL_.jpg",6.7,1
tt0108293,To hok wai lung 3: Lung gwoh gai nin,1993,"Stephen Chow is back as police officer Chow Sing Sing. This time, he is sent to investigate the murder of millionaire Million Wong, to whom Chow has an uncanny resemblance, by posing as Wong himself.","https://m.media-amazon.com/images/M/MV5BMTM4OTY4NzY0Ml5BMl5BanBnXkFtZTcwMjgyMzcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.2,1
tt0100902,Mong foo sing lung,1990,"A poor couple, Shui and Ti, try to make a life on their own. And through both of their hard work, Shui becomes a marketing executive, then his attitude begins to change.","https://m.media-amazon.com/images/M/MV5BMTIyMjkwODU3NF5BMl5BanBnXkFtZTcwMDczNjEyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.3,1
tt0100959,Wu di xing yun xing,1990,The head of a rich family dies and in his will leaves his fortune to his daughter. His son is enraged and uses a rubbish collector who looks the same as his sister to steal the fortune. The...,"https://m.media-amazon.com/images/M/MV5BMWY3YTQ2M2QtZmFjMC00YTQ4LWIzMmMtY2JhOWMxYmUxYzQzXkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY268_CR2,0,182,268_AL_.jpg",6.4,1
tt0940709,Cheung gong 7 hou,2008,A poor Chinese laborer learns important lessons after his son gets a strange new toy.,"https://m.media-amazon.com/images/M/MV5BMTUxNTQxNTY5OF5BMl5BanBnXkFtZTcwNjEyNjg1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.5,1
tt0103328,Jing gu jyun ga,1991,"A trickster-for-hire, known as the Tricky Expert, is hired to ruin the lives of a father and son by making them think that he's a part of the family.","https://m.media-amazon.com/images/M/MV5BMTAxOTczNzA3MTJeQTJeQWpwZ15BbWU3MDE1MDM2MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.1,1
tt0101780,Du ba,1991,"Taiwanese triad leader Chung Chan (Jeffrey Lau) demands that the Saint of Gamblers, Chow Sing Cho (Stephen Chow), play cards for him at an upcoming gambling tournament - at the stake of his...","https://m.media-amazon.com/images/M/MV5BMTUzOTczNTc4NV5BMl5BanBnXkFtZTgwMzE0ODc2MzE@._V1_UY268_CR13,0,182,268_AL_.jpg",5.8,1
tt0104147,Dou sing,1990,"A man discovers that his dumb, lovable nephew can see through objects and decides to unleash him into the world of gambling.","https://m.media-amazon.com/images/M/MV5BMTU1NjI4MTI3NV5BMl5BanBnXkFtZTcwMzU5NjYyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",6.9,1
tt0101864,Fei zhou he shang,1991,"Two guys, one of them a magician, are transporting an ancient chinese vampire who can only be controlled by a series of yellow tapes, and is the ancestor of the other guy. On the way, while...","https://m.media-amazon.com/images/M/MV5BMmE4MzJiNjYtMjk2MC00N2M3LWEzZjItMDY0ZDUyZjNjNGQ1XkEyXkFqcGdeQXVyMjgxMTkzOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",5.6,1
tt0097348,Feng yu tong lu,1990,"Ruthless gangster Guts pulls off a heist of diamonds, then enlists the aid of longtime triad member, Fei, to arrange a buyer for them. But when Guts double crosses the buyer, Fei ends up with the diamonds, wanted by both the cops and Guts.","https://m.media-amazon.com/images/M/MV5BMjU4OTczMDQ4N15BMl5BanBnXkFtZTcwNTU3MjcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.3,1
tt0101999,Hao men ye yan,1991,Film with a weak plot about an businessman trying to clinch a deal for the reconstruction of Kuwait after the Gulf War from a Kuwaiti prince. The climax of the movie is a banquet/dinner at ...,"https://m.media-amazon.com/images/M/MV5BMTc3MTY5NDM0NF5BMl5BanBnXkFtZTcwNDIxMzAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",5.7,1
tt0106538,Chai gong,1993,"Internationally proclaimed comic genius Stephen Chow must change the lives of radiant prostitute Maggie Cheung Man-yuk, filthy beggar Anthony Wong, and a killer in this heavenly comedy directed by masterful new wave filmmaker Johnnie To.","https://m.media-amazon.com/images/M/MV5BNTY4NDhlMWEtMzM3Ni00NGEyLWI0NTMtMmJhYzY0MzdmOWVlXkEyXkFqcGdeQXVyMzAxNjg3MjQ@._V1_UX182_CR0,0,182,268_AL_.jpg",6.3,1
tt0099629,Ga li la jiao,1990,Two best friends and cop partners become the subject of a beautiful news reporter's documentary. The two soon find themselves competing for screen time as well as the love of the reporter while after a murderous arms dealer.,"https://m.media-amazon.com/images/M/MV5BMTI4NjQ5MDAwNl5BMl5BanBnXkFtZTcwMDI4NjcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.6,1
tt0097761,Liu mang chai po,1989,A clumsy policewoman trains hard enough to avenge her father's death.,"https://m.media-amazon.com/images/M/MV5BNzJkMGM4NjQtZjJkOC00ZDY2LThlOGYtMDIxMDViODIxYmVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR9,0,182,268_AL_.jpg",5.6,1
tt0100045,Lung Fung cha lau,1990,"Dragon, an ex-triad member, gets out jail and decides to go straight. However, his old friend Rubbish Pool and old boss Kent usually settles disputes with other gang leaders there, so Dragon has a hard time getting pass his old ways.","https://m.media-amazon.com/images/M/MV5BMTg2ODY0NzQ4M15BMl5BanBnXkFtZTcwNjM5NzMyMQ@@._V1_UY268_CR35,0,182,268_AL_.jpg",5.8,1
tt0095542,Long zai tian ya,1989,Two martial artist friends from China are performing a show in the States. Trouble starts when one of them decides to defect and stay in America.,"https://m.media-amazon.com/images/M/MV5BMjEzNjU0OTU3MF5BMl5BanBnXkFtZTcwNDg4MTEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.1,1
tt0102386,Man hua wei long,1992,"After the total defeat of Cheung Wai (Ming Wan Yeueng) in a boxing match with Lau Ching (Stephen Chow), his brother Cheung Wan To (Wah Yuen) and his gang are out to seek revenge against ...","https://m.media-amazon.com/images/M/MV5BODUwZTA3NmYtYWU3YS00NTBkLWFjZDctYTk2Nzc4NjY4YWRhXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR3,0,182,268_AL_.jpg",6.5,1
tt0212864,Chin wong ji wong 2000,1999,Major swindler Ferrari specializes in swindling the rich. Serious Crime Unit inspector Chan Foon is ordered to infiltrate Ferrari's organization but is uncovered by him. Chan decides to con...,"https://m.media-amazon.com/images/M/MV5BMzUzMjAyYTctYTUwZC00MTAyLTkzN2QtNmY2MzcxNDk0NDJhXkEyXkFqcGdeQXVyMzc1NTUwNjM@._V1_UY268_CR6,0,182,268_AL_.jpg",5.9,1
tt0102737,Ching sing,1991,"Valentino is a mediocre con artist who crosses paths with Kwan, a fellow con artist. Together, they impersonate various people and create numerous schemes to make money. Meanwhile, gangsters are making a scheme of their own.","https://m.media-amazon.com/images/M/MV5BMTMxNjQ0NTcyMF5BMl5BanBnXkFtZTcwNDY5NDcxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.6,1
tt0100600,Shi xiong zhuang gui,1990,"After police officer Paio is murdered, his soul cannot be at rest for his murder has been written off as a suicide. Therefore the heavens send him back to Earth as a spirit to find his '...","https://m.media-amazon.com/images/M/MV5BZTE0Y2RjYTItNmZhNy00ODc2LWFmOGQtNGYyNDgyZWIxNjQ4XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",6.1,1
tt0116426,Sik san,1996,"The most renowned and feared chef in the world loses his title of God of Cookery because of his pompous attitude. Humbled, he sets out to reclaim his title.","https://m.media-amazon.com/images/M/MV5BMTYzMDM0NzI0Ml5BMl5BanBnXkFtZTcwMTc3NDYxMQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",7.4,1
tt0133059,Suen sei cho,1997,"Chan Mong-Gut, a famous Chinese lawyer, who must defend his apprentice Foon, who got framed for murder, in court.","https://m.media-amazon.com/images/M/MV5BNDY2NzU5NDMwMF5BMl5BanBnXkFtZTcwMzg5MDMyMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg",6.2,1
tt0188766,Hei kek ji wong,1999,"A bar girl hires a struggling actor to give her acting lessons so that she can feign a greater interest in her customers. The longer they work together, the more they find they have in common.","https://m.media-amazon.com/images/M/MV5BMTM0MzU0OTYxM15BMl5BanBnXkFtZTcwOTQ2MDgxMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg",7.3,1
tt0100970,Xiao tou A Xing,1990,A common thief and an employee of a Hong Kong stock company try to help an amnesia-plagued undercover cop to regain his memory and locate the whereabouts of the 50 million dollars cash used...,"https://m.media-amazon.com/images/M/MV5BNzQ2NjkyZDMtY2NiOC00ODJmLTkxNjAtZDRiZTMzOGFmYmU5XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_UY268_CR9,0,182,268_AL_.jpg",5.3,1
tt0103296,Xin jing wu men 1991,1991,"Chinese Mainlander Lau Ching (Stephen Chow) comes to Hong Kong to find his cousin. There, he meets street smart wise-guy Smartie (Kenny Bee), who tries to help Ching get into a martial arts...","https://m.media-amazon.com/images/M/MV5BZjA4N2Y5YmYtMWM4Yy00ZDcwLWJiYWMtOTgwZTk0OGRkM2ZmXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_UX182_CR0,0,182,268_AL_.jpg",6.7,1
tt0445843,Ying ging boon sik,1988,Donnie Yen plays an Interpol officer brought in to help Stephen Chow and the local police investigate a criminal gang.,"https://m.media-amazon.com/images/M/MV5BODI0ZGM0YmUtNzdmYi00NDkwLWE5N2YtN2YwN2JmNmI3MGM4XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR4,0,182,268_AL_.jpg",7.3,1
tt0100983,Yi ben man hua: Chuang tian ya,1990,A busboy who loves reading Manga comic books gives up his job to work for the Triad.,"https://m.media-amazon.com/images/M/MV5BZjhlNDlmYmEtZTVmNS00NTE5LWI2NWYtNjcxODEzOTNmZTMyXkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR2,0,182,268_AL_.jpg",5.8,1
tt0094351,Just Heroes,1989,A respected and well liked gang-boss is betrayed and killed. One of his three adopted sons are to take his place. One of them is the traitor.,"https://m.media-amazon.com/images/M/MV5BMjE2NDYyODcyNV5BMl5BanBnXkFtZTcwNTExMTUxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",6.6,1
tt0121922,Jui gaai nui sai,1988,"Playboy Hong Kong Barber Happy Chan opens a fashionable new salon, right next to an old-fashioned Shanhainese barber shop. Its owner, Chuk, is furious at this development and starts a ...","https://m.media-amazon.com/images/M/MV5BMTIyMTAwNDEwOV5BMl5BanBnXkFtZTcwMjE4NTAyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",5.9,1
tt0036400,Sanshiro Sugata,1943,"Sugata, a young man, struggles to learn the nuance and meaning of judo, and in doing so comes to learn something of the meaning of life.","https://m.media-amazon.com/images/M/MV5BMzlkNzQyZmQtMDExMy00OTZkLTgxOGQtZWEzYTk4ODUwMGExXkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",6.8,1
tt0036947,The Most Beautiful,1944,World War II propaganda film about female volunteer workers at an optics plant who do their best to meet production targets.,"https://m.media-amazon.com/images/M/MV5BMTA0ZjNhYzktNzc2ZS00ZmQyLTkxN2ItMDUyMjhhMDYyMmVhXkEyXkFqcGdeQXVyMjcxNjI4NTk@._V1_UX182_CR0,0,182,268_AL_.jpg",5.8,1
tt0038268,"Sanshiro Sugata, Part Two",1945,Sugata returns to prove his judo mastery in a match against Western opponents.,"https://m.media-amazon.com/images/M/MV5BNDY2NWQ4ZWQtNjViNi00M2IwLWE3NDctZjk5ZjI4NWQwYWQyL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",6.1,1
tt0038182,The Men Who Tread on the Tiger's Tail,1945,A Japanese general and his men disguise themselves as monks in order to pass an enemy border patrol.,"https://m.media-amazon.com/images/M/MV5BNzlkMjZjZDAtMGUyZS00YjAyLTkxMTUtYmVhMjJmY2EyZGYyL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR5,0,182,268_AL_.jpg",6.8,1
tt0039090,No Regrets for Our Youth,1946,"The daughter of a politically disgraced university professor struggles to find a place for herself in love and life, in the uncertain world of Japan leading into WWII.","https://m.media-amazon.com/images/M/MV5BMzI0ZGE2NTItMDRlNC00NTE2LWE0NGItNTYzMzEyNWQxNDQxXkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_UY268_CR3,0,182,268_AL_.jpg",7.2,1
tt0039871,Subarashiki nichiyxc3xb4bi,1947,"During a Sunday trip into war-ravaged Tokyo, despairing Yuzo and optimistic Masako look for work and lodging, as well as affordable entertainments to pass the time.","https://m.media-amazon.com/images/M/MV5BYmJiNDkxODMtYjNhMC00OGM2LThkZTYtYzRmMDYwYjA0NjFhXkEyXkFqcGdeQXVyMjcxNjI4NTk@._V1_UX182_CR0,0,182,268_AL_.jpg",7.3,1
tt0040979,Drunken Angel,1948,A drunken doctor with a hot temper and a violence-prone gangster with tuberculosis form a quicksilver bond.,"https://m.media-amazon.com/images/M/MV5BYzgwZDcyMGQtMzdlYy00NjQ1LWI2M2EtZTQxZDVmNWMwZDU1XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",7.8,1
tt0041870,The Quiet Duel,1949,"A surgeon gets syphilis from a patient when he cuts himself during an operation. The doctor's life is destroyed, but unlike the patient, he doesn't destroy others along with him.","https://m.media-amazon.com/images/M/MV5BZjU2N2Y4NTQtNWU1Yi00YmUyLThlZTEtMTBlYThmN2JlZTQ4XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5,1
tt0041699,Stray Dog,1949,"During a sweltering summer, a rookie homicide detective tries to track down his stolen Colt pistol.","https://m.media-amazon.com/images/M/MV5BNDVlMTFkYWUtYTU1NC00ZmMzLThkMGItODhlYjJhZWExYjE3XkEyXkFqcGdeQXVyMzAxNjg3MjQ@._V1_UY268_CR12,0,182,268_AL_.jpg",7.9,1
tt0042958,Scandal,1950,A celebrity photograph sparks a court case as a tabloid magazine spins a scandalous yarn over a painter and a famous singer.,"https://m.media-amazon.com/images/M/MV5BMTJkMmFhZTMtNmE4My00NmY4LTkyZGEtZDZmZjIzZmJkM2ViXkEyXkFqcGdeQXVyMzY2MDk0MTk@._V1_UY268_CR1,0,182,268_AL_.jpg",7.3,1
tt0042876,Rashxc3xb4mon,1950,"The rape of a bride and the murder of her samurai husband are recalled from the perspectives of a bandit, the bride, the samurai's ghost and a woodcutter.","https://m.media-amazon.com/images/M/MV5BMTk1MDU5MjQ5NF5BMl5BanBnXkFtZTgwMDM2OTE4MzE@._V1_UY268_CR3,0,182,268_AL_.jpg",8.3,1
tt0043614,The Idiot,1951,"A Japanese veteran, driven partially mad from the war, travels to the snowy island of Kameda where he soon enters a love triangle with his best friend and a disgraced woman.","https://m.media-amazon.com/images/M/MV5BZTg2OWFhYWItZGZiMy00YWU3LWFlY2YtYjA4M2IwYzAzZDgyXkEyXkFqcGdeQXVyNTE1NDg2NjI@._V1_UY268_CR7,0,182,268_AL_.jpg",7.4,1
tt0044741,Ikiru,1952,A bureaucrat tries to find a meaning in his life after he discovers he has terminal cancer.,"https://m.media-amazon.com/images/M/MV5BMTliYThjNGEtYTRiMy00MWMzLTgyNzEtYTU3NTU3M2YwMTNjXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_UY268_CR4,0,182,268_AL_.jpg",8.3,1
tt0047478,Seven Samurai,1954,A poor village under attack by bandits recruits seven unemployed samurai to help them defend themselves.,"https://m.media-amazon.com/images/M/MV5BMTRjZTc3NjItMDJiMC00MTNmLTlkYjEtN2ZiZWU4YmI1OGI4XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY268_CR4,0,182,268_AL_.jpg",8.7,1
tt0048198,Ikimono no kiroku,1955,An aging Japanese industrialist becomes so fearful of nuclear war that it begins to take a toll on his life and family.,"https://m.media-amazon.com/images/M/MV5BY2NjNzdiZWYtNjIyNy00MzUzLTlkZGQtODFlYjM5MDQ3MjcyXkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_UY268_CR4,0,182,268_AL_.jpg",7.4,1
tt0050330,The Lower Depths,1957,"In a Japanese slum, various residents play out their lives, dreaming of better things or settling for their lot. Among them is a man who pines for a young woman but is stymied by her deceptive family.","https://m.media-amazon.com/images/M/MV5BOWU1YmQzNjEtZWE4OS00ODE4LWE1MjAtMmUwZGFkZTkwMGQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNDQ2MzQ5Mw@@._V1_UY268_CR5,0,182,268_AL_.jpg",7.5,1
tt0050613,Throne of Blood,1957,"A war-hardened general, egged on by his ambitious wife, works to fulfill a prophecy that he would become lord of Spider's Web Castle.","https://m.media-amazon.com/images/M/MV5BNThkNDRkMjktNjc4Ni00NjE4LWJiZWMtNDkzNTQyNDk1NjQ0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR4,0,182,268_AL_.jpg",8.1,1
tt0055630,Yojimbo,1961,A crafty ronin comes to a town divided by two criminal gangs and decides to play them against each other to free the town.,"https://m.media-amazon.com/images/M/MV5BZThiZjAzZjgtNDU3MC00YThhLThjYWUtZGRkYjc2ZWZlOTVjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg",8.3,1
tt0056443,Sanjuro,1962,"A crafty samurai helps a young man and his fellow clansmen save his uncle, who has been framed and imprisoned by a corrupt superintendent.","https://m.media-amazon.com/images/M/MV5BZmY3MDlmODctYTY3Yi00NzYyLWIxNTUtYjVlZWZjMmMwZTBkXkEyXkFqcGdeQXVyMzAxNjg3MjQ@._V1_UX182_CR0,0,182,268_AL_.jpg",8.1,1
tt0057565,High and Low,1963,An executive of a shoe company becomes a victim of extortion when his chauffeur's son is kidnapped and held for ransom.,"https://m.media-amazon.com/images/M/MV5BZGQ1NWZlYjctNDJmOS00MmU2LTg1ODItNmZiM2ZkNzJhNDI0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR3,0,182,268_AL_.jpg",8.4,1
tt0058888,Red Beard,1965,"In 19th century Japan, a rough tempered yet charitable town doctor trains a young intern.","https://m.media-amazon.com/images/M/MV5BOWU1ZDU0ZDgtOWQ3MC00ZGM4LWEyNzktNDM3ZGEzYzhiZmI5XkEyXkFqcGdeQXVyMzAxNjg3MjQ@._V1_UX182_CR0,0,182,268_AL_.jpg",8.3,1
tt0065649,Dodes'ka-den,1970,"Various tales in the lives of Tokyo slum dwellers, including a mentally deficient young man obsessed with driving his own commuter trolley.","https://m.media-amazon.com/images/M/MV5BYzI5MDRlYjEtMjZjZS00MGM0LWI0OGMtYTM3YjYzZmE4YjU4L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR2,0,182,268_AL_.jpg",7.5,1
tt0071411,Dersu Uzala,1975,The Russian army sends an explorer on an expedition to the snowy Siberian wilderness where he makes friends with a seasoned local hunter.,"https://m.media-amazon.com/images/M/MV5BM2QyNGQ5ZjgtZDY2OS00NjM3LWEwM2MtMDY4YjJlOGJlY2VmL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR3,0,182,268_AL_.jpg",8.3,1
tt0080979,Kagemusha,1980,A petty thief with an utter resemblance to a samurai warlord is hired as the lord's double. When the warlord later dies the thief is forced to take up arms in his place.,"https://m.media-amazon.com/images/M/MV5BMzFhNWVmNWItNGM5OC00NjZhLTk3YTQtMjE1ODUyOThlMjNmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",8,1
tt0089881,Ran,1985,"In Medieval Japan, an elderly warlord retires, handing over his empire to his three sons. However, he vastly underestimates how the new-found power will corrupt them and cause them to turn on each other...and him.","https://m.media-amazon.com/images/M/MV5BZDBjZTM4ZmEtOTA5ZC00NTQzLTkyNzYtMmUxNGU2YjI5YjU5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",8.2,1
tt0100998,Dreams,1990,A collection of tales based upon the actual dreams of director Akira Kurosawa.,"https://m.media-amazon.com/images/M/MV5BNDBkODdjMzEtNTY1NC00ZWQ5LTk3NDUtY2IwMTk5MzhmNTUwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR4,0,182,268_AL_.jpg",7.8,1
tt0101991,Hachi-gatsu no rapusodxc3xae,1991,Three generations' responses to the atomic bombing of Nagasaki.,"https://m.media-amazon.com/images/M/MV5BZDU4MDhhMmUtZTUwZS00ZGFiLWFiMDgtMTRiZDQ2ODgwNjRjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR2,0,182,268_AL_.jpg",7.3,1
tt0107474,Maadadayo,1993,"Following World War II, a retired professor approaching his autumn years finds his quality of life drastically reduced in war-torn Tokyo. Denying despair, he pursues writing and celebrates his birthday with his adoring students.","https://m.media-amazon.com/images/M/MV5BZmVhYWNkZjMtYzMyNC00NGNiLTg3ZGUtODQ4MjE4M2U3YjViXkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_UY268_CR4,0,182,268_AL_.jpg",7.4,1
tt0051808,The Hidden Fortress,1958,"Lured by gold, two greedy peasants escort a man and woman across enemy lines. However, they do not realize that their companions are actually a princess and her general.","https://m.media-amazon.com/images/M/MV5BYjJkN2Y5MTktZDRhOS00NTUwLWFiMzEtMTVlNWU4ODM0Y2E5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR3,0,182,268_AL_.jpg",8.1,1
